Varia por bloque?       ,    2,Unidad  ,$/MWh  ,     2,    12,  2022  
Varia por serie?        ,    1                                        
# de agentes            ,    2                                        
Etap,Ser.,Bloq,COLOMBIA    ,ECUADOR                                   
  50,  54,   4, 0.10012E-01, 0.10022E-01                              
  50,  54,   5, 0.10012E-01,  27.093                                  
  50,  55,   1, 0.10020E-01,  30.391                                  
  50,  55,   2, 0.10018E-01, 0.10028E-01                              
  50,  55,   3, 0.10018E-01, 0.10028E-01                              
  50,  55,   4, 0.10018E-01, 0.10028E-01                              
  50,  55,   5, 0.10018E-01,  28.377                                  
  50,  56,   1, 0.10877E-01,  17.867                                  
  50,  56,   2, 0.10870E-01, 0.10880E-01                              
  50,  56,   3, 0.10870E-01, 0.10880E-01                              
  50,  56,   4, 0.10870E-01, 0.10880E-01                              
  50,  56,   5, 0.10870E-01,  15.376                                  
  50,  57,   1, 0.10023E-01,  30.227                                  
  50,  57,   2, 0.10023E-01, 0.10033E-01                              
  50,  57,   3, 0.10023E-01, 0.10033E-01                              
  50,  57,   4, 0.10023E-01, 0.10033E-01                              
  50,  57,   5, 0.10023E-01,  28.237                                  
  50,  58,   1, 0.10296E-01,  5.4822                                  
  50,  58,   2, 0.10253E-01, 0.10263E-01                              
  50,  58,   3, 0.10253E-01, 0.10263E-01                              
  50,  58,   4, 0.10253E-01, 0.10263E-01                              
  50,  58,   5, 0.10253E-01,  2.3659                                  
  50,  59,   1, 0.10016E-01,  5.2751                                  
  50,  59,   2, 0.10014E-01, 0.10024E-01                              
  50,  59,   3, 0.10014E-01, 0.10024E-01                              
  50,  59,   4, 0.10014E-01, 0.10024E-01                              
  50,  59,   5, 0.10014E-01,  2.0959                                  
  50,  60,   1, 0.10502E-01,  38.057                                  
  50,  60,   2, 0.10294E-01, 0.10304E-01                              
  50,  60,   3, 0.10294E-01, 0.10304E-01                              
  50,  60,   4, 0.10294E-01, 0.10304E-01                              
  50,  60,   5, 0.10294E-01,  36.449                                  
  50,  61,   1, 0.10004E-01,  5.3038                                  
  50,  61,   2, 0.10003E-01, 0.10013E-01                              
  50,  61,   3, 0.10003E-01, 0.10013E-01                              
  50,  61,   4, 0.10003E-01, 0.10013E-01                              
  50,  61,   5, 0.10003E-01,  2.0926                                  
  50,  62,   1,  10.328    ,  10.328                                  
  50,  62,   2,  8.4366    ,  8.4367                                  
  50,  62,   3,  8.4366    ,  7.4309                                  
  50,  62,   4,  8.4366    ,  7.3591                                  
  50,  62,   5,  8.4366    ,  7.3739                                  
  50,  63,   1, 0.10016E-01,  7.1541                                  
  50,  63,   2, 0.10013E-01, 0.10023E-01                              
  50,  63,   3, 0.10013E-01, 0.10023E-01                              
  50,  63,   4, 0.10013E-01, 0.10023E-01                              
  50,  63,   5, 0.10013E-01,  4.1138                                  
  50,  64,   1,  21.762    ,  94.425                                  
  50,  64,   2, 0.12748E-01, 0.12758E-01                              
  50,  64,   3, 0.12748E-01, 0.12758E-01                              
  50,  64,   4, 0.12748E-01, 0.12758E-01                              
  50,  64,   5, 0.12748E-01,  92.190                                  
  50,  65,   1, 0.10011E-01,  38.089                                  
  50,  65,   2, 0.10011E-01, 0.10021E-01                              
  50,  65,   3, 0.10011E-01, 0.10021E-01                              
  50,  65,   4, 0.10011E-01, 0.10021E-01                              
  50,  65,   5, 0.10011E-01,  36.518                                  
  50,  66,   1, 0.10042E-01,  22.744                                  
  50,  66,   2, 0.10042E-01, 0.10052E-01                              
  50,  66,   3, 0.10042E-01, 0.10052E-01                              
  50,  66,   4, 0.10042E-01, 0.10052E-01                              
  50,  66,   5, 0.10042E-01,  20.432                                  
  50,  67,   1, 0.13726E-01,  29.194                                  
  50,  67,   2, 0.12180E-01, 0.12190E-01                              
  50,  67,   3, 0.12180E-01, 0.12190E-01                              
  50,  67,   4, 0.12180E-01, 0.12190E-01                              
  50,  67,   5, 0.12180E-01,  27.249                                  
  50,  68,   1, 0.11068E-01,  43.616                                  
  50,  68,   2, 0.10625E-01, 0.10635E-01                              
  50,  68,   3, 0.10625E-01, 0.10635E-01                              
  50,  68,   4, 0.10625E-01, 0.10635E-01                              
  50,  68,   5, 0.10625E-01,  42.714                                  
  50,  69,   1,  17.680    ,  17.680                                  
  50,  69,   2, 0.10001E-01, 0.10011E-01                              
  50,  69,   3, 0.10001E-01, 0.10011E-01                              
  50,  69,   4, 0.10001E-01, 0.10011E-01                              
  50,  69,   5, 0.10001E-01,  15.200                                  
  50,  70,   1, 0.10125E-01,  31.224                                  
  50,  70,   2, 0.10014E-01, 0.10024E-01                              
  50,  70,   3, 0.10014E-01, 0.10024E-01                              
  50,  70,   4, 0.10014E-01, 0.10024E-01                              
  50,  70,   5, 0.10014E-01,  29.452                                  
  50,  71,   1, 0.12345E-01,  5.3917                                  
  50,  71,   2, 0.12151E-01, 0.12161E-01                              
  50,  71,   3, 0.12151E-01, 0.12161E-01                              
  50,  71,   4, 0.12151E-01, 0.12161E-01                              
  50,  71,   5, 0.12151E-01,  2.1012                                  
  50,  72,   1, 0.10053E-01,  51.253                                  
  50,  72,   2, 0.10051E-01, 0.10061E-01                              
  50,  72,   3, 0.10051E-01, 0.10061E-01                              
  50,  72,   4, 0.10051E-01, 0.10061E-01                              
  50,  72,   5, 0.10051E-01,  49.881                                  
  50,  73,   1, 0.10008E-01,  5.7110                                  
  50,  73,   2, 0.10008E-01, 0.10018E-01                              
  50,  73,   3, 0.10008E-01, 0.10018E-01                              
  50,  73,   4, 0.10008E-01, 0.10018E-01                              
  50,  73,   5, 0.10008E-01,  2.3362                                  
  50,  74,   1, 0.10036E-01,  46.944                                  
  50,  74,   2, 0.10019E-01, 0.10029E-01                              
  50,  74,   3, 0.10019E-01, 0.10029E-01                              
  50,  74,   4, 0.10019E-01, 0.10029E-01                              
  50,  74,   5, 0.10019E-01,  45.791                                  
  50,  75,   1, 0.10158E-01,  75.959                                  
  50,  75,   2, 0.10049E-01, 0.10059E-01                              
  50,  75,   3, 0.10049E-01, 0.10059E-01                              
  50,  75,   4, 0.10049E-01, 0.10059E-01                              
  50,  75,   5, 0.10049E-01,  72.986                                  
  50,  76,   1, 0.10139E-01,  5.2056                                  
  50,  76,   2, 0.10127E-01, 0.10137E-01                              
  50,  76,   3, 0.10127E-01, 0.10137E-01                              
  50,  76,   4, 0.10127E-01, 0.10137E-01                              
  50,  76,   5, 0.10127E-01,  2.0813                                  
  50,  77,   1, 0.27799E-01,  38.284                                  
  50,  77,   2, 0.21870E-01, 0.21880E-01                              
  50,  77,   3, 0.21870E-01, 0.21880E-01                              
  50,  77,   4, 0.21870E-01, 0.21880E-01                              
  50,  77,   5, 0.21870E-01,  36.700                                  
  50,  78,   1, 0.10012E-01,  7.2002                                  
  50,  78,   2, 0.10000E-01, 0.10010E-01                              
  50,  78,   3, 0.10000E-01, 0.10010E-01                              
  50,  78,   4, 0.10000E-01, 0.10010E-01                              
  50,  78,   5, 0.10000E-01,  4.1656                                  
  50,  79,   1, 0.10000E-01,  46.786                                  
  50,  79,   2, 0.10000E-01, 0.10010E-01                              
  50,  79,   3, 0.10000E-01, 0.10010E-01                              
  50,  79,   4, 0.10000E-01, 0.10010E-01                              
  50,  79,   5, 0.10000E-01,  45.895                                  
  50,  80,   1, 0.10027E-01,  7.6746                                  
  50,  80,   2, 0.10023E-01, 0.10033E-01                              
  50,  80,   3, 0.10023E-01, 0.10033E-01                              
  50,  80,   4, 0.10023E-01, 0.10033E-01                              
  50,  80,   5, 0.10023E-01,  4.6719                                  
  50,  81,   1, 0.29647E-01,  38.024                                  
  50,  81,   2, 0.10008E-01, 0.10018E-01                              
  50,  81,   3, 0.10008E-01, 0.10018E-01                              
  50,  81,   4, 0.10008E-01, 0.10018E-01                              
  50,  81,   5, 0.10008E-01,  36.651                                  
  50,  82,   1, 0.10204E-01,  37.458                                  
  50,  82,   2, 0.10179E-01, 0.10189E-01                              
  50,  82,   3, 0.10179E-01, 0.10189E-01                              
  50,  82,   4, 0.10179E-01, 0.10189E-01                              
  50,  82,   5, 0.10179E-01,  35.831                                  
  50,  83,   1, 0.10028E-01,  18.162                                  
  50,  83,   2, 0.10024E-01, 0.10034E-01                              
  50,  83,   3, 0.10024E-01, 0.10034E-01                              
  50,  83,   4, 0.10024E-01, 0.10034E-01                              
  50,  83,   5, 0.10024E-01,  15.706                                  
  50,  84,   1, 0.10031E-01,  7.1514                                  
  50,  84,   2, 0.10018E-01, 0.10028E-01                              
  50,  84,   3, 0.10018E-01, 0.10028E-01                              
  50,  84,   4, 0.10018E-01, 0.10028E-01                              
  50,  84,   5, 0.10018E-01,  4.0940                                  
  50,  85,   1, 0.10062E-01,  35.742                                  
  50,  85,   2, 0.10053E-01, 0.10063E-01                              
  50,  85,   3, 0.10053E-01, 0.10063E-01                              
  50,  85,   4, 0.10053E-01, 0.10063E-01                              
  50,  85,   5, 0.10053E-01,  33.401                                  
  50,  86,   1, 0.10067E-01,  45.598                                  
  50,  86,   2, 0.10067E-01, 0.10077E-01                              
  50,  86,   3, 0.10067E-01, 0.10077E-01                              
  50,  86,   4, 0.10067E-01, 0.10077E-01                              
  50,  86,   5, 0.10067E-01,  44.565                                  
  50,  87,   1,  28.573    ,  73.377                                  
  50,  87,   2,  27.533    ,  27.533                                  
  50,  87,   3,  27.533    ,  27.533                                  
  50,  87,   4,  27.533    ,  27.533                                  
  50,  87,   5,  27.533    ,  70.555                                  
  50,  88,   1, 0.11574E-01,  40.829                                  
  50,  88,   2, 0.11195E-01, 0.11205E-01                              
  50,  88,   3, 0.11195E-01, 0.11205E-01                              
  50,  88,   4, 0.11195E-01, 0.11205E-01                              
  50,  88,   5, 0.11195E-01,  39.716                                  
  50,  89,   1, 0.10014E-01,  5.2539                                  
  50,  89,   2, 0.10013E-01, 0.10023E-01                              
  50,  89,   3, 0.10013E-01, 0.10023E-01                              
  50,  89,   4, 0.10013E-01, 0.10023E-01                              
  50,  89,   5, 0.10013E-01,  2.0714                                  
  50,  90,   1, 0.10025E-01,  5.3169                                  
  50,  90,   2, 0.10019E-01, 0.10029E-01                              
  50,  90,   3, 0.10019E-01, 0.10029E-01                              
  50,  90,   4, 0.10019E-01, 0.10029E-01                              
  50,  90,   5, 0.10019E-01,  2.0692                                  
  50,  91,   1, 0.10033E-01,  20.079                                  
  50,  91,   2, 0.10025E-01, 0.10035E-01                              
  50,  91,   3, 0.10025E-01, 0.10035E-01                              
  50,  91,   4, 0.10025E-01, 0.10035E-01                              
  50,  91,   5, 0.10025E-01,  17.720                                  
  50,  92,   1, 0.10015E-01,  11.715                                  
  50,  92,   2, 0.10015E-01, 0.10025E-01                              
  50,  92,   3, 0.10015E-01, 0.10025E-01                              
  50,  92,   4, 0.10015E-01, 0.10025E-01                              
  50,  92,   5, 0.10015E-01,  8.7624                                  
  50,  93,   1, 0.10032E-01,  41.011                                  
  50,  93,   2, 0.10021E-01, 0.10031E-01                              
  50,  93,   3, 0.10021E-01, 0.10031E-01                              
  50,  93,   4, 0.10021E-01, 0.10031E-01                              
  50,  93,   5, 0.10021E-01,  39.629                                  
  50,  94,   1, 0.10006E-01,  26.386                                  
  50,  94,   2, 0.10005E-01, 0.10015E-01                              
  50,  94,   3, 0.10005E-01, 0.10015E-01                              
  50,  94,   4, 0.10005E-01, 0.10015E-01                              
  50,  94,   5, 0.10005E-01,  22.541                                  
  50,  95,   1, 0.10006E-01,  1497.9                                  
  50,  95,   2, 0.10005E-01, 0.10015E-01                              
  50,  95,   3, 0.10005E-01, 0.10015E-01                              
  50,  95,   4, 0.10005E-01, 0.10015E-01                              
  50,  95,   5, 0.10005E-01,  1451.7                                  
  50,  96,   1, 0.10022E-01,  9.5622                                  
  50,  96,   2, 0.10011E-01, 0.10021E-01                              
  50,  96,   3, 0.10011E-01, 0.10021E-01                              
  50,  96,   4, 0.10011E-01, 0.10021E-01                              
  50,  96,   5, 0.10011E-01,  6.6058                                  
  50,  97,   1, 0.10041E-01,  13.858                                  
  50,  97,   2, 0.10041E-01, 0.10051E-01                              
  50,  97,   3, 0.10041E-01, 0.10051E-01                              
  50,  97,   4, 0.10041E-01, 0.10051E-01                              
  50,  97,   5, 0.10041E-01,  11.148                                  
  50,  98,   1, 0.10004E-01,  5.2006                                  
  50,  98,   2, 0.10003E-01, 0.10013E-01                              
  50,  98,   3, 0.10003E-01, 0.10013E-01                              
  50,  98,   4, 0.10003E-01, 0.10013E-01                              
  50,  98,   5, 0.10003E-01,  2.0735                                  
  50,  99,   1, 0.10065E-01,  16.884                                  
  50,  99,   2, 0.10016E-01, 0.10026E-01                              
  50,  99,   3, 0.10016E-01, 0.10026E-01                              
  50,  99,   4, 0.10016E-01, 0.10026E-01                              
  50,  99,   5, 0.10016E-01,  14.254                                  
  50, 100,   1, 0.24475E-01,  18.631                                  
  50, 100,   2, 0.17014E-01, 0.17024E-01                              
  50, 100,   3, 0.17014E-01, 0.17024E-01                              
  50, 100,   4, 0.17014E-01, 0.17024E-01                              
  50, 100,   5, 0.17014E-01,  16.142                                  
  51,   1,   1, 0.10034E-01,  70.918                                  
  51,   1,   2, 0.10032E-01, 0.10042E-01                              
  51,   1,   3, 0.10032E-01, 0.10042E-01                              
  51,   1,   4, 0.10032E-01, 0.10042E-01                              
  51,   1,   5, 0.10032E-01,  69.738                                  
  51,   2,   1,  5.1874    ,  5.1874                                  
  51,   2,   2, 0.10117E-01, 0.10127E-01                              
  51,   2,   3, 0.10117E-01, 0.10127E-01                              
  51,   2,   4, 0.10117E-01, 0.10127E-01                              
  51,   2,   5, 0.10117E-01,  2.0687                                  
  51,   3,   1, 0.33200E-01,  5.6571                                  
  51,   3,   2, 0.17515E-01, 0.17525E-01                              
  51,   3,   3, 0.17515E-01, 0.17525E-01                              
  51,   3,   4, 0.17515E-01, 0.17525E-01                              
  51,   3,   5, 0.17515E-01,  2.5332                                  
  51,   4,   1, 0.10001E-01,  38.347                                  
  51,   4,   2, 0.10001E-01, 0.10011E-01                              
  51,   4,   3, 0.10001E-01, 0.10011E-01                              
  51,   4,   4, 0.10001E-01, 0.10011E-01                              
  51,   4,   5, 0.10001E-01,  36.936                                  
  51,   5,   1, 0.10004E-01,  74.598                                  
  51,   5,   2, 0.10004E-01, 0.10014E-01                              
  51,   5,   3, 0.10004E-01, 0.10014E-01                              
  51,   5,   4, 0.10004E-01, 0.10014E-01                              
  51,   5,   5, 0.10004E-01,  73.191                                  
  51,   6,   1, 0.10038E-01,  5.2922                                  
  51,   6,   2, 0.10034E-01, 0.10044E-01                              
  51,   6,   3, 0.10034E-01, 0.10044E-01                              
  51,   6,   4, 0.10034E-01, 0.10044E-01                              
  51,   6,   5, 0.10034E-01,  2.1847                                  
  51,   7,   1, 0.10045E-01,  13.608                                  
  51,   7,   2, 0.10013E-01, 0.10023E-01                              
  51,   7,   3, 0.10013E-01, 0.10023E-01                              
  51,   7,   4, 0.10013E-01, 0.10023E-01                              
  51,   7,   5, 0.10013E-01,  10.889                                  
  51,   8,   1, 0.77367    ,  7.3050                                  
  51,   8,   2, 0.17911E-01, 0.17921E-01                              
  51,   8,   3, 0.17911E-01, 0.17921E-01                              
  51,   8,   4, 0.17911E-01, 0.17921E-01                              
  51,   8,   5, 0.17911E-01,  4.2905                                  
  51,   9,   1, 0.10056E-01,  5.1921                                  
  51,   9,   2, 0.10047E-01, 0.10057E-01                              
  51,   9,   3, 0.10047E-01, 0.10057E-01                              
  51,   9,   4, 0.10047E-01, 0.10057E-01                              
  51,   9,   5, 0.10047E-01,  2.0722                                  
  51,  10,   1, 0.10007E-01,  40.779                                  
  51,  10,   2, 0.10007E-01, 0.10017E-01                              
  51,  10,   3, 0.10007E-01, 0.10017E-01                              
  51,  10,   4, 0.10007E-01, 0.10017E-01                              
  51,  10,   5, 0.10007E-01,  39.531                                  
  51,  11,   1, 0.10007E-01,  5.2231                                  
  51,  11,   2, 0.10007E-01, 0.10017E-01                              
  51,  11,   3, 0.10007E-01, 0.10017E-01                              
  51,  11,   4, 0.10007E-01, 0.10017E-01                              
  51,  11,   5, 0.10007E-01,  2.0972                                  
  51,  12,   1,  8.2824    ,  5.3641                                  
  51,  12,   2,  7.0800    ,  5.7267                                  
  51,  12,   3,  7.0800    ,  5.5509                                  
  51,  12,   4,  7.0800    ,  2.0624                                  
  51,  12,   5,  7.0800    ,  2.0864                                  
  51,  13,   1, 0.10430E-01,  5.2341                                  
  51,  13,   2, 0.10392E-01, 0.10402E-01                              
  51,  13,   3, 0.10392E-01, 0.10402E-01                              
  51,  13,   4, 0.10392E-01, 0.10402E-01                              
  51,  13,   5, 0.10392E-01,  2.1114                                  
  51,  14,   1, 0.10019E-01,  106.44                                  
  51,  14,   2, 0.10019E-01, 0.10029E-01                              
  51,  14,   3, 0.10019E-01, 0.10029E-01                              
  51,  14,   4, 0.10019E-01, 0.10029E-01                              
  51,  14,   5, 0.10019E-01,  101.90                                  
  51,  15,   1, 0.10004E-01,  6.5993                                  
  51,  15,   2, 0.10004E-01, 0.10014E-01                              
  51,  15,   3, 0.10004E-01, 0.10014E-01                              
  51,  15,   4, 0.10004E-01, 0.10014E-01                              
  51,  15,   5, 0.10004E-01,  3.4989                                  
  51,  16,   1, 0.10382E-01,  74.657                                  
  51,  16,   2, 0.10382E-01, 0.10392E-01                              
  51,  16,   3, 0.10382E-01, 0.10392E-01                              
  51,  16,   4, 0.10382E-01, 0.10392E-01                              
  51,  16,   5, 0.10382E-01,  73.118                                  
  51,  17,   1, 0.10048E-01,  47.163                                  
  51,  17,   2, 0.10022E-01, 0.10032E-01                              
  51,  17,   3, 0.10022E-01, 0.10032E-01                              
  51,  17,   4, 0.10022E-01, 0.10032E-01                              
  51,  17,   5, 0.10022E-01,  46.098                                  
  51,  18,   1, 0.10033E-01,  55.529                                  
  51,  18,   2, 0.10025E-01, 0.10035E-01                              
  51,  18,   3, 0.10025E-01, 0.10035E-01                              
  51,  18,   4, 0.10025E-01, 0.10035E-01                              
  51,  18,   5, 0.10025E-01,  54.411                                  
  51,  19,   1, 0.10002E-01,  5.1942                                  
  51,  19,   2, 0.10001E-01, 0.10011E-01                              
  51,  19,   3, 0.10001E-01, 0.10011E-01                              
  51,  19,   4, 0.10001E-01, 0.10011E-01                              
  51,  19,   5, 0.10001E-01,  2.0732                                  
  51,  20,   1,  52.573    ,  5.2321                                  
  51,  20,   2,  52.573    ,  5.7280                                  
  51,  20,   3,  52.573    ,  5.5612                                  
  51,  20,   4,  52.573    ,  2.5726                                  
  51,  20,   5,  52.573    ,  2.5726                                  
  51,  21,   1, 0.10008E-01,  5.1869                                  
  51,  21,   2, 0.10008E-01, 0.10018E-01                              
  51,  21,   3, 0.10008E-01, 0.10018E-01                              
  51,  21,   4, 0.10008E-01, 0.10018E-01                              
  51,  21,   5, 0.10008E-01,  2.0796                                  
  51,  22,   1, 0.10032E-01,  18.725                                  
  51,  22,   2, 0.10031E-01, 0.10041E-01                              
  51,  22,   3, 0.10031E-01, 0.10041E-01                              
  51,  22,   4, 0.10031E-01, 0.10041E-01                              
  51,  22,   5, 0.10031E-01,  16.250                                  
  51,  23,   1, 0.10044E-01,  5.4555                                  
  51,  23,   2, 0.10040E-01, 0.10050E-01                              
  51,  23,   3, 0.10040E-01, 0.10050E-01                              
  51,  23,   4, 0.10040E-01, 0.10050E-01                              
  51,  23,   5, 0.10040E-01,  2.0751                                  
  51,  24,   1, 0.10020E-01,  13.256                                  
  51,  24,   2, 0.10014E-01, 0.10024E-01                              
  51,  24,   3, 0.10014E-01, 0.10024E-01                              
  51,  24,   4, 0.10014E-01, 0.10024E-01                              
  51,  24,   5, 0.10014E-01,  10.449                                  
  51,  25,   1, 0.18376E-01,  56.278                                  
  51,  25,   2, 0.18376E-01, 0.18386E-01                              
  51,  25,   3, 0.18376E-01, 0.18386E-01                              
  51,  25,   4, 0.18376E-01, 0.18386E-01                              
  51,  25,   5, 0.18376E-01,  55.006                                  
  51,  26,   1, 0.10713E-01,  5.2495                                  
  51,  26,   2, 0.10387E-01, 0.10397E-01                              
  51,  26,   3, 0.10387E-01, 0.10397E-01                              
  51,  26,   4, 0.10387E-01, 0.10397E-01                              
  51,  26,   5, 0.10387E-01,  2.1460                                  
  51,  27,   1, 0.13548E-01,  70.241                                  
  51,  27,   2, 0.10095E-01, 0.10105E-01                              
  51,  27,   3, 0.10095E-01, 0.10105E-01                              
  51,  27,   4, 0.10095E-01, 0.10105E-01                              
  51,  27,   5, 0.10095E-01,  69.047                                  
  51,  28,   1, 0.32709E-01,  5.2086                                  
  51,  28,   2, 0.27500E-01, 0.27510E-01                              
  51,  28,   3, 0.27500E-01, 0.27510E-01                              
  51,  28,   4, 0.27500E-01, 0.27510E-01                              
  51,  28,   5, 0.27500E-01,  2.0839                                  
  51,  29,   1, 0.10004E-01,  70.646                                  
  51,  29,   2, 0.10004E-01, 0.10014E-01                              
  51,  29,   3, 0.10004E-01, 0.10014E-01                              
  51,  29,   4, 0.10004E-01, 0.10014E-01                              
  51,  29,   5, 0.10004E-01,  69.036                                  
  51,  30,   1, 0.25078E-01,  6.4326                                  
  51,  30,   2, 0.23751E-01, 0.23761E-01                              
  51,  30,   3, 0.23751E-01, 0.23761E-01                              
  51,  30,   4, 0.23751E-01, 0.23761E-01                              
  51,  30,   5, 0.23751E-01,  2.3329                                  
  51,  31,   1, 0.10033E-01,  26.724                                  
  51,  31,   2, 0.10024E-01, 0.10034E-01                              
  51,  31,   3, 0.10024E-01, 0.10034E-01                              
  51,  31,   4, 0.10024E-01, 0.10034E-01                              
  51,  31,   5, 0.10024E-01,  24.662                                  
  51,  32,   1, 0.14094E-01,  5.2005                                  
  51,  32,   2, 0.12920E-01, 0.12930E-01                              
  51,  32,   3, 0.12920E-01, 0.12930E-01                              
  51,  32,   4, 0.12920E-01, 0.12930E-01                              
  51,  32,   5, 0.12920E-01,  2.0809                                  
  51,  33,   1, 0.10648E-01,  7.1598                                  
  51,  33,   2, 0.10391E-01, 0.10401E-01                              
  51,  33,   3, 0.10391E-01, 0.10401E-01                              
  51,  33,   4, 0.10391E-01, 0.10401E-01                              
  51,  33,   5, 0.10391E-01,  4.1308                                  
  51,  34,   1, 0.10001E-01,  6.1821                                  
  51,  34,   2, 0.10001E-01, 0.10011E-01                              
  51,  34,   3, 0.10001E-01, 0.10011E-01                              
  51,  34,   4, 0.10001E-01, 0.10011E-01                              
  51,  34,   5, 0.10001E-01,  3.1064                                  
  51,  35,   1, 0.10116E-01,  73.530                                  
  51,  35,   2, 0.10034E-01, 0.10044E-01                              
  51,  35,   3, 0.10034E-01, 0.10044E-01                              
  51,  35,   4, 0.10034E-01, 0.10044E-01                              
  51,  35,   5, 0.10034E-01,  72.313                                  
  51,  36,   1, 0.10019E-01,  8.9050                                  
  51,  36,   2, 0.10015E-01, 0.10025E-01                              
  51,  36,   3, 0.10015E-01, 0.10025E-01                              
  51,  36,   4, 0.10015E-01, 0.10025E-01                              
  51,  36,   5, 0.10015E-01,  5.9631                                  
  51,  37,   1, 0.10217E-01,  57.618                                  
  51,  37,   2, 0.10217E-01, 0.10227E-01                              
  51,  37,   3, 0.10217E-01, 0.10227E-01                              
  51,  37,   4, 0.10217E-01, 0.10227E-01                              
  51,  37,   5, 0.10217E-01,  56.334                                  
  51,  38,   1, 0.10022E-01,  67.832                                  
  51,  38,   2, 0.10008E-01, 0.10018E-01                              
  51,  38,   3, 0.10008E-01, 0.10018E-01                              
  51,  38,   4, 0.10008E-01, 0.10018E-01                              
  51,  38,   5, 0.10008E-01,  66.274                                  
  51,  39,   1, 0.10043E-01,  6.8052                                  
  51,  39,   2, 0.10033E-01, 0.10043E-01                              
  51,  39,   3, 0.10033E-01, 0.10043E-01                              
  51,  39,   4, 0.10033E-01, 0.10043E-01                              
  51,  39,   5, 0.10033E-01,  3.7523                                  
  51,  40,   1, 0.10048E-01,  6.2381                                  
  51,  40,   2, 0.10036E-01, 0.10046E-01                              
  51,  40,   3, 0.10036E-01, 0.10046E-01                              
  51,  40,   4, 0.10036E-01, 0.10046E-01                              
  51,  40,   5, 0.10036E-01,  3.1752                                  
  51,  41,   1, 0.10021E-01,  7.3474                                  
  51,  41,   2, 0.10021E-01, 0.10031E-01                              
  51,  41,   3, 0.10021E-01, 0.10031E-01                              
  51,  41,   4, 0.10021E-01, 0.10031E-01                              
  51,  41,   5, 0.10021E-01,  4.3227                                  
  51,  42,   1, 0.10390E-01,  67.248                                  
  51,  42,   2, 0.10385E-01, 0.10395E-01                              
  51,  42,   3, 0.10385E-01, 0.10395E-01                              
  51,  42,   4, 0.10385E-01, 0.10395E-01                              
  51,  42,   5, 0.10385E-01,  65.929                                  
  51,  43,   1, 0.10231E-01,  43.799                                  
  51,  43,   2, 0.10178E-01, 0.10188E-01                              
  51,  43,   3, 0.10178E-01, 0.10188E-01                              
  51,  43,   4, 0.10178E-01, 0.10188E-01                              
  51,  43,   5, 0.10178E-01,  42.801                                  
  51,  44,   1, 0.10005E-01,  48.332                                  
  51,  44,   2, 0.10005E-01, 0.10015E-01                              
  51,  44,   3, 0.10005E-01, 0.10015E-01                              
  51,  44,   4, 0.10005E-01, 0.10015E-01                              
  51,  44,   5, 0.10005E-01,  47.361                                  
  51,  45,   1, 0.10034E-01,  10.563                                  
  51,  45,   2, 0.10034E-01, 0.10044E-01                              
  51,  45,   3, 0.10034E-01, 0.10044E-01                              
  51,  45,   4, 0.10034E-01, 0.10044E-01                              
  51,  45,   5, 0.10034E-01,  2.1312                                  
  51,  46,   1, 0.10263E-01,  40.784                                  
  51,  46,   2, 0.10263E-01, 0.10273E-01                              
  51,  46,   3, 0.10263E-01, 0.10273E-01                              
  51,  46,   4, 0.10263E-01, 0.10273E-01                              
  51,  46,   5, 0.10263E-01,  39.598                                  
  51,  47,   1, 0.10024E-01,  5.6714                                  
  51,  47,   2, 0.10024E-01, 0.10034E-01                              
  51,  47,   3, 0.10024E-01, 0.10034E-01                              
  51,  47,   4, 0.10024E-01, 0.10034E-01                              
  51,  47,   5, 0.10024E-01,  2.5781                                  
  51,  48,   1, 0.10019E-01,  5.9219                                  
  51,  48,   2, 0.10019E-01, 0.10029E-01                              
  51,  48,   3, 0.10019E-01, 0.10029E-01                              
  51,  48,   4, 0.10019E-01, 0.10029E-01                              
  51,  48,   5, 0.10019E-01,  2.8483                                  
  51,  49,   1, 0.11308E-01,  6.5586                                  
  51,  49,   2, 0.11194E-01, 0.11204E-01                              
  51,  49,   3, 0.11194E-01, 0.11204E-01                              
  51,  49,   4, 0.11194E-01, 0.11204E-01                              
  51,  49,   5, 0.11194E-01,  3.5038                                  
  51,  50,   1, 0.11015E-01,  55.961                                  
  51,  50,   2, 0.10034E-01, 0.10044E-01                              
  51,  50,   3, 0.10034E-01, 0.10044E-01                              
  51,  50,   4, 0.10034E-01, 0.10044E-01                              
  51,  50,   5, 0.10034E-01,  54.852                                  
  51,  51,   1, 0.10002E-01,  70.918                                  
  51,  51,   2, 0.10001E-01, 0.10011E-01                              
  51,  51,   3, 0.10001E-01, 0.10011E-01                              
  51,  51,   4, 0.10001E-01, 0.10011E-01                              
  51,  51,   5, 0.10001E-01,  69.738                                  
  51,  52,   1, 0.10013E-01,  5.1874                                  
  51,  52,   2, 0.10012E-01, 0.10022E-01                              
  51,  52,   3, 0.10012E-01, 0.10022E-01                              
  51,  52,   4, 0.10012E-01, 0.10022E-01                              
  51,  52,   5, 0.10012E-01,  2.0687                                  
  51,  53,   1, 0.10398E-01,  5.6571                                  
  51,  53,   2, 0.10363E-01, 0.10373E-01                              
  51,  53,   3, 0.10363E-01, 0.10373E-01                              
  51,  53,   4, 0.10363E-01, 0.10373E-01                              
  51,  53,   5, 0.10363E-01,  2.5332                                  
  51,  54,   1, 0.10034E-01,  38.347                                  
  51,  54,   2, 0.10024E-01, 0.10034E-01                              
